Unnamed: 0,bollinger_buy,bollinger_lower,bollinger_sell,bollinger_upper,macd_buy,macd_ema_diff,macd_signal_line,market_cap,price,rolling_mean,rolling_mean_buy,rolling_mean_sell,rsi,rsi_buy,rsi_sell,snapped_at,total_volume
446.0,False,571.2975960102307,False,657.2038802893554,True,5.201876863418762,623.399642339778,8165088481.48,626.1763,627.4977672246885,True,False,49.04859205786438,False,False,2014-07-19,7640657.03125355
447.0,False,573.2497495404282,False,657.2823134258248,True,4.623856561406342,622.8224738718224,8093609698.92,620.5138,626.6357072246885,True,False,43.10672637563981,False,False,2014-07-20,4767570.26288198
448.0,False,575.1716608717452,False,657.2705420945075,True,4.070036022092951,622.2397390974579,8088074095.36,619.9088,625.4343972246886,True,False,50.31744454923341,False,False,2014-07-21,8225443.99169139
449.0,False,576.7511864171645,False,657.2889898824217,True,3.517754562265168,621.5930512779664,8078589320.67,619.0063,623.9793372246885,True,False,49.20551515111473,False,False,2014-07-22,7698580.92291427
450.0,False,579.5364574773295,False,656.6233321555901,True,2.960105503285945,620.8629410223733,8066930366.25,617.9425,622.8622722246885,True,False,48.332155935030066,False,False,2014-07-23,9043046.0134589
451.0,False,581.8520082013072,False,655.4673680982789,True,1.0429046108858984,616.6521128178987,7832303310.4,599.8088,621.4962722246885,True,False,40.37519049232296,False,False,2014-07-24,24703385.252356198
452.0,False,589.2164349965956,False,650.6779146363242,True,-0.4481263402637978,613.340950254319,7837677745.41,600.0963,620.1220222246885,True,False,26.04499267560223,True,False,2014-07-25,20256797.398241397
453.0,False,591.9026154131632,False,648.9376208864232,True,-2.1154693778852334,609.4277602034553,7758026640.0,593.775,618.2606472246885,True,False,20.548144232410788,True,False,2014-07-26,11443452.288705802
454.0,True,590.6697538008748,False,649.6466224987114,True,-3.6686062947921982,605.6179681627643,7715896688.72,590.3788,616.8048372246883,True,False,21.428529547338613,True,False,2014-07-27,9300140.74662901
455.0,True,589.0365797315218,False,650.6402699013979,True,-5.2504815853056925,601.5501345302114,7651364384.37,585.2788,615.0664022246883,True,False,22.895216175223517,True,False,2014-07-28,23117898.158161
456.0,True,586.3389028451554,False,652.2196467877641,True,-6.714395484308739,597.5828676241691,7607013191.22,581.7138,613.1440922246884,True,False,20.704163080607298,True,False,2014-07-29,11790372.332249198
457.0,True,578.2093848976938,False,655.2182514018924,True,-9.453850584846007,590.2245540993353,7335781094.2125,560.7913,610.4272822246884,True,False,16.515843351264806,True,False,2014-07-30,18397948.917774398
458.0,False,575.7207595393369,False,653.6566838097953,True,-9.706249985128007,588.8160644281062,7630850376.333779,583.18210574319,608.0446375118479,True,False,28.721535596003022,True,False,2014-07-31,23252091.3910607
459.0,False,575.3208504586752,False,650.4404613834816,True,-8.941147503293564,589.8259570215586,7773046501.52522,593.8655273953669,606.0559641232178,True,False,33.40290402518187,False,False,2014-08-01,22927176.7965349
460.0,False,574.0172044277756,False,648.2739006917905,True,-8.689316785460846,589.506905449475,7701689838.34934,588.2306991611409,604.0943829403078,True,False,31.873534345651088,False,False,2014-08-02,9260582.60823238
461.0,False,572.0040741550465,False,647.5166572362996,True,-8.60498467098364,588.7201631749198,7669135008.183721,585.573194076699,602.4627913188189,True,False,32.81565497290954,False,False,2014-08-03,9179432.12580409
462.0,False,570.3156867165159,False,646.4575370689232,True,-8.377391960052819,588.2498677222153,7681459103.87359,586.368685911397,600.8336006143887,True,False,33.53528966093319,False,False,2014-08-04,11325982.785470402
463.0,False,568.5440397400794,False,644.990259163025,True,-8.418714161630078,587.0836195307675,7631722475.814859,582.418626764976,599.2471569526375,True,False,32.56104064837707,False,False,2014-08-05,13046784.254992401
464.0,False,566.7227861749451,False,644.4001793948263,True,-8.282846065352487,586.3318956246137,7645917854.375,583.325,597.2686569526375,True,False,33.47529517938038,False,False,2014-08-06,12769922.2019484
465.0,False,565.4663238199879,False,643.4670190177036,True,-7.772636483402947,586.5061483034523,7699128899.554041,587.203159018805,595.2778749035778,True,False,43.03472193951686,False,False,2014-08-07,11942668.4610526
466.0,False,564.6523906668342,False,642.3307701858249,True,-6.9888379229194015,587.3863726876656,7749970439.2209,590.9072702245189,593.5144234148038,True,False,45.107312773139704,False,False,2014-08-08,12277588.5274394
467.0,False,563.6153748901182,False,641.5664763614462,True,-6.5184209511863855,587.5306693468477,7716004475.897309,588.107855983576,591.8941262139826,True,False,46.864958286075876,False,False,2014-08-09,7934876.35506362
468.0,False,563.3881489975147,False,638.9714010909951,True,-6.044256008143407,587.7246319883134,7723612745.64958,588.5004825541761,590.3237103416915,True,False,48.9252053766506,False,False,2014-08-10,8504716.67612956
469.0,False,562.1234332819747,False,636.2206037953365,True,-6.807973182352837,584.8609655906508,7528222642.385,573.4063,588.0437103416914,True,False,43.90369007341548,False,False,2014-08-11,16394404.8615057
470.0,False,559.9566296528294,False,634.3834091179143,True,-7.807691074077183,581.3692421166847,7451879444.947209,567.402348220821,585.5167027527325,True,False,42.83089873966736,False,False,2014-08-12,15825348.3173379
471.0,True,553.5382359666619,False,635.8326343703168,True,-10.395347501743233,573.8288936933478,7142146355.8125,543.6675,582.7096377527324,True,False,41.657164385557664,False,False,2014-08-13,36644669.9317926
472.0,True,538.9554095035255,False,642.7325475001196,True,-15.491836754168506,559.8048749546782,6619438824.32,503.7088,577.8902627527325,True,False,16.939480295901035,True,False,2014-08-14,46265624.6255318
473.0,True,524.4192367014405,False,649.1445201877267,True,-20.219607823914888,546.3007996203086,6470895123.24094,492.28449828283,572.815737666874,True,False,8.001651833505463,True,False,2014-08-15,31123413.3622813
474.0,False,518.1370517349836,False,648.6367918208501,True,-21.398890344723554,541.2498996962469,6851511348.0075,521.0463,569.349112666874,True,False,26.682046596709586,True,False,2014-08-16,27941383.4272195
475.0,True,508.2863447081934,False,649.6716655143067,True,-24.17418131863667,531.9561797569975,6508254263.94,494.7813,564.8242376668742,True,False,22.92526269764831,True,False,2014-08-17,28596111.802404106
476.0,True,492.69352729472837,False,654.1784829277717,True,-28.85671206664677,517.542203805598,6051494358.6525,459.8863,558.7328626668742,True,False,18.65656247687818,True,False,2014-08-18,60758484.5348933
477.0,False,483.8752897642649,False,653.9061337915682,True,-30.26054542116572,510.86476304447837,6373125927.0,484.155,554.9010476668742,True,False,27.87723922770645,True,False,2014-08-19,45173284.0281089
478.0,False,480.33729330536397,False,650.3959635838025,True,-28.61990607873861,511.5290704355828,6770599523.88,514.1863,551.4512573797145,True,False,36.238978771544645,False,False,2014-08-20,55122051.1074022
479.0,False,477.5071209148748,False,646.3327159742918,True,-26.895179459130645,512.3442563484664,6791368598.25,515.605,547.5382310099462,True,False,35.60856286936276,False,False,2014-08-21,47111104.0784708
480.0,False,475.2230233301543,False,641.8090668923456,True,-25.219746586684213,513.0406650787729,6796320998.28,515.8263,543.9180110518894,True,False,34.694209800677186,False,False,2014-08-22,34159957.60252429
481.0,False,470.3230579207335,False,639.8263656351,True,-25.155891810987555,509.74629206301836,6544627813.36,496.5688,539.4677913480542,True,False,32.51255376460847,False,False,2014-08-23,23986341.55813
482.0,False,467.341354021379,False,636.6759028677874,True,-23.898217649846515,509.4197936504148,6698642065.23,508.1138,535.5550470524844,True,False,35.270705382220406,False,False,2014-08-24,18509793.266628306
483.0,False,463.7170048904837,False,634.0743386653493,True,-23.25695478684588,507.6130949203319,6598469041.525,500.3863,531.4534307142355,True,False,36.24929211620272,False,False,2014-08-25,15737842.720394501
484.0,False,461.4397556003938,False,631.0355879554394,True,-21.671641093191965,508.2182359362656,6735887474.68,510.6388,527.8191207142356,True,False,39.4789636217422,False,False,2014-08-26,21288943.9234008
485.0,False,459.2956570530481,False,628.1908531694519,True,-20.197972061489338,508.6638487490125,6735479301.2325,510.4463,523.9812777632953,True,False,43.25375141710339,False,False,2014-08-27,21505988.920381896
486.0,False,457.0247385307069,False,625.4751850251263,True,-19.094910887802254,508.31407899921004,6691049888.25,506.915,519.7816642520694,True,False,50.764136343240736,False,False,2014-08-28,18467248.4886123
487.0,False,454.7582292756208,False,624.2286942802123,True,-17.918848590608093,508.2705231993682,6708840033.1625,508.0963,515.7810864528905,True,False,53.96187650303778,False,False,2014-08-29,16001723.6283457
488.0,False,452.59971419773683,False,620.9437356418832,True,-17.31703626556299,506.9224185594945,6624308546.0,501.53,511.43256232518166,True,False,44.49792195153306,False,False,2014-08-30,10747408.658269199
489.0,False,449.1923964511006,False,616.761771562162,True,-18.36358061186036,501.5431948475956,6342575501.2425,480.0263,506.7635623251817,True,False,45.725483016073674,False,False,2014-08-31,43358429.7583841
490.0,False,445.6161282674279,False,612.843993135092,True,-19.30979648873864,496.3985558780765,6288710716.5,475.82,502.18444491414056,True,False,55.61425725438132,False,False,2014-09-01,19343751.8074865
491.0,False,442.42493176519463,False,608.643230032212,True,-19.920918369612146,492.05760470246116,6275487638.035,474.6938,498.7357599141405,True,False,46.01671923705853,False,False,2014-09-02,21083352.224831197
492.0,False,439.98710809862024,False,603.6382279713598,True,-20.170105958677027,488.59134376196914,6277994218.035,474.7263,497.28663491414056,True,False,27.772169810257893,True,False,2014-09-03,14233663.7117693
493.0,False,439.39025510800917,False,598.0436725109728,True,-18.9531616941702,488.78257500957534,6475917910.3125,489.5475,497.14978499999916,True,False,37.24735746355653,False,False,2014-09-04,23597497.05655269
494.0,False,438.64996510046416,False,591.9117958518509,True,-18.52600408871149,487.0745600076603,6354592772.125,480.2425,495.10959499999916,True,False,34.007108391281534,False,False,2014-09-05,14058803.049973099
495.0,False,439.27562450625135,False,584.2965125114767,True,-17.811392242967887,486.13140800612825,6384706079.29,482.3588,494.48846999999915,True,False,42.4501315515431,False,False,2014-09-06,9776900.70515739
496.0,False,441.2326487935826,False,574.9858368758444,True,-17.18863604196673,485.02562640490265,6363333295.8125,480.6025,495.5242799999992,True,False,33.68616051679989,False,False,2014-09-07,7748654.38283185
497.0,False,443.25492838729485,False,565.1647002165603,True,-17.260879633296838,482.24550112392217,6239603056.25,471.125,494.8727799999992,True,False,33.00123505702986,False,False,2014-09-08,27618107.417669397
498.0,False,447.2321067733217,False,553.4044096602549,True,-17.07061487284841,480.1471608991378,6249605640.88,471.7538,492.7511549999992,True,False,24.566748468183704,True,False,2014-09-09,20218609.3032
499.0,False,451.14147149386815,False,543.0755449397085,True,-16.299431771381872,479.5404887193103,6322521232.08,477.1138,490.82659499999914,True,False,29.578852310976103,True,False,2014-09-10,20792329.4240928
500.0,False,455.96128788028517,False,532.1874053385701,True,-15.5682161588781,478.90789097544814,6314752955.0625,476.3775,488.85415499999914,True,False,30.62776508322366,False,False,2014-09-11,14579193.131868802
501.0,False,457.85690425569055,False,525.6264556298314,True,-15.032497759806745,477.86381278035867,6280918617.1875,473.6875,487.710089999999,True,False,28.58188590550555,True,False,2014-09-12,13395857.3240998
502.0,False,456.7729985624565,False,524.8631946563988,True,-14.25688821341396,477.4913102242869,6313764543.4275,476.0013,486.10446499999915,True,False,33.22111788668653,False,False,2014-09-13,14007703.004896399
503.0,False,455.69849351084326,False,524.7717331558232,True,-13.582974315659952,476.9520481794297,6299010306.0,474.795,484.82489999999916,True,False,45.31048022016442,False,False,2014-09-14,11468703.3265407
504.0,False,455.58828169815,False,521.6809449685167,True,-13.040881383622887,476.1678985435437,6278083239.3825,473.0313,482.94452499999915,True,False,47.38562152777126,False,False,2014-09-15,12723496.8843584
505.0,False,453.27421144712997,False,521.8490952195365,True,-13.300275452441495,473.452818834835,6141505242.9375,462.5925,480.5518349999992,True,False,40.34159929126126,False,False,2014-09-16,16956832.8237096
506.0,False,452.4649226823267,False,522.3075506510066,True,-13.987614105191884,469.68701506786795,6037835956.61,454.6238,477.93727499999915,True,False,35.75961248294557,False,False,2014-09-17,23179362.9914007
507.0,True,443.3785594103064,False,527.3545805896936,True,-16.844349356147802,460.46261205429437,5627251629.25,423.565,473.71070999999915,True,False,12.00053443722264,True,False,2014-09-18,48338347.9843893
508.0,True,428.883021546638,False,533.7885317866952,True,-21.30786729514591,447.02258964343554,5226301320.0,393.2625,468.2973349999992,True,False,9.663432197651973,True,False,2014-09-19,47766762.1622319
509.0,True,420.59709188401223,False,534.9342947826548,True,-23.346374315213946,439.31857171474854,5430693510.375,408.5025,464.7211449999992,True,False,19.466105513822825,True,False,2014-09-20,47847915.3172025
510.0,True,411.25151762703683,False,536.3327823729634,True,-25.625331390022666,430.77885737179884,5274312253.0,396.62,460.76114499999915,True,False,17.962167643134066,True,False,2014-09-21,32843840.1591974
511.0,True,402.8321208703148,False,538.2016791296853,True,-26.98389398265033,424.28534589743913,5298466363.7725,398.3113,456.94201999999916,True,False,20.468521229868266,True,False,2014-09-22,24225299.2144736
512.0,False,400.60463840966963,False,535.4716615903305,True,-24.913663603852573,426.17853671795126,5771559860.495,433.7513,454.8932699999992,True,False,37.980944091662685,False,False,2014-09-23,57448184.2466176
513.0,False,396.97774996208574,False,533.8007967045811,True,-24.031351328682266,425.12682937436114,5602424154.0,420.92,451.4618949999992,True,False,33.02958372593076,False,False,2014-09-24,32689372.4364661
514.0,False,392.6570620851577,False,531.2773979148425,True,-24.098669616469866,421.6969634994889,5431965426.5625,407.9775,447.8486449999992,True,False,30.761679966608586,False,False,2014-09-25,30733509.967207506
515.0,False,388.32391014596016,False,528.4394631873731,True,-24.28342132779665,417.9335707995912,5365475264.0,402.88,443.87470499999915,True,False,30.350648276673546,False,False,2014-09-26,23707503.0681689
516.0,False,383.8188646722786,False,525.6840086610547,True,-24.540125132080497,413.948356639673,5301867857.6875,398.0075,439.74495499999915,True,False,28.65947889966094,True,False,2014-09-27,16698720.0520772
517.0,True,376.7656235295207,False,523.9300831371462,True,-26.218064293475837,406.3564453117385,5009825166.72,375.9888,434.988144999999,True,False,25.729112625571858,True,False,2014-09-28,29504744.827914506
518.0,False,369.90563170712363,False,522.2273282928763,True,-27.46524666444389,399.7029162493908,4972406272.54,373.0888,430.05489499999885,True,False,25.586278629954013,True,False,2014-09-29,37668363.0397692
519.0,False,365.01944950741967,False,520.9351771592472,True,-26.99164029794383,397.2325929995127,5164012591.08,387.3513,425.566769999999,True,False,31.95730827667705,False,False,2014-09-30,34519038.8100895
520.0,False,359.69550049841536,False,519.930792834918,True,-26.82801661709118,393.9650743996102,5079406227.75,380.895,420.79264499999886,True,False,32.19080138591782,False,False,2014-10-01,26019381.155069
521.0,False,353.6825550406658,False,519.0869049593341,True,-27.1163215210716,389.5403195196882,4959944620.5375,371.8413,415.7003349999991,True,False,36.019964182099365,False,False,2014-10-02,19867284.508463398
522.0,False,346.06604723346527,False,518.8009927665347,True,-28.28172027466235,382.8702556157506,4752500694.0,356.19,409.709769999999,True,False,39.118093743047,False,False,2014-10-03,29080111.339532
523.0,True,335.4095541010261,False,518.6797392323072,True,-31.13072704428856,371.87246449260056,4376051376.385,327.8813,402.36408499999885,True,False,28.021447171564287,True,False,2014-10-04,44971218.6163097
524.0,True,325.2858248521826,False,518.4613018144842,True,-33.229161099758755,362.5199715940805,4340421693.75,325.11,394.968019999999,True,False,29.486235037085986,True,False,2014-10-05,81809696.9902331
525.0,False,317.18999507950883,False,516.3152115871579,True,-34.20577853809294,355.76197727526437,4390074094.5,328.73,388.27489499999916,True,False,30.257969440429697,False,False,2014-10-06,75997580.13997829
526.0,False,310.56886447207216,False,513.0110955279278,True,-34.34230355629671,350.95434182021165,4431199692.78,331.7238,382.129894999999,True,False,14.51960319960827,True,False,2014-10-07,43924704.45993871
527.0,False,307.0349465512926,False,508.6960201153742,True,-32.329536507239254,351.44149345616927,4721892499.17,353.3901,378.62114999999915,True,False,27.875747550537273,True,False,2014-10-08,50777426.825353295
528.0,False,304.6771849999778,False,503.4965283333554,True,-29.984903218009208,352.83219476493554,4790047733.625,358.395,376.87777499999913,True,False,32.86447443451813,False,False,2014-10-09,80036548.33990291
529.0,False,303.2530482787405,False,496.95007838792617,True,-27.873240062994114,353.7767558119484,4780224306.0,357.555,374.33039999999914,True,False,33.860917248255234,False,False,2014-10-10,42046080.75021421
530.0,False,302.7097884313725,False,489.7025049019608,True,-25.74480608042677,354.92440464955877,4807704216.25,359.515,372.47514999999913,True,False,36.00349071868804,False,False,2014-10-11,32266988.4056662
531.0,False,303.8103310112412,False,481.96729565542535,True,-22.614981096017342,358.7730237196472,5005060917.9375,374.1675,371.26795999999916,False,True,49.30026056294197,False,False,2014-10-12,30739066.0192551
532.0,False,306.5535911437558,False,473.29320218957747,True,-18.878348061553933,364.4261789757177,5178714607.58,387.0388,368.93233499999917,False,True,54.97813901105254,False,False,2014-10-13,55435747.922345
533.0,False,310.30359607794117,False,464.44278392205877,True,-14.83821280023301,371.19870318057417,5330587769.78,398.2888,367.80077499999913,False,True,53.98887382284914,False,False,2014-10-14,71417120.0693336
534.0,False,314.67253668749305,False,454.68442331250685,True,-11.990282178967506,375.39696254445937,5250404406.0,392.19,367.0113999999992,False,True,54.13002239243661,False,False,2014-10-15,49257724.142818704
535.0,False,318.37922870457385,False,445.4309846287595,True,-10.643335029212892,376.1958300355676,5080504776.56,379.3913,365.83696499999917,False,True,52.68706989086582,False,False,2014-10-16,48941848.66905879
536.0,False,322.14640117405577,False,436.7083921592777,True,-9.394852390183246,377.01516402845414,5093875427.8125,380.2925,364.95121499999914,False,True,59.5844517347649,False,False,2014-10-17,38063635.9017897
537.0,False,323.32551502903664,False,433.2326983042967,True,-7.605739754018259,379.4353912227633,5213672024.625,389.1163,365.60758999999916,False,True,78.81576544950433,False,True,2014-10-18,43799624.0627636
538.0,False,323.30442709492274,False,432.83261957174375,True,-6.290547349569748,380.9373129782107,5185875584.5,386.945,366.3003999999992,False,True,79.26335934941497,False,True,2014-10-19,32870166.097285602
539.0,False,323.5574872664161,False,430.6640594002503,True,-5.760803473154851,380.7038503825686,5090987746.5,379.77,365.92133499999915,False,True,73.36833700218666,False,True,2014-10-20,32186402.177928004
540.0,False,323.5485570748773,False,429.725909591789,True,-5.069210368007589,381.04584030605486,5127920489.03,382.4138,365.99727499999915,False,True,73.28271062378741,False,True,2014-10-21,33195457.6291084
541.0,False,323.53865473545846,False,428.477891931208,True,-4.706621919610028,380.725172244844,5089595057.375,379.4425,366.37733499999916,False,True,64.44745382231656,False,False,2014-10-22,22279085.7600417
542.0,False,325.26067702270063,False,421.58578297729935,True,-6.223008497992566,375.82013779587516,4779135400.0,356.2,366.37783499999915,True,False,48.987547993453894,False,False,2014-10-23,48354309.486003295
543.0,False,326.0542724674628,False,416.3520208658704,True,-7.490314124953272,371.51961023670026,4755312883.375,354.3175,367.6996449999992,True,False,48.520915511039114,False,False,2014-10-24,32650701.352835804
544.0,False,325.40622229414976,False,412.9369373096106,True,-8.9791573082436,366.62178700064203,4658797625.083779,347.030494056409,368.7956697028196,True,False,44.56106215444732,False,False,2014-10-25,35098508.1227703
545.0,False,325.0404576895973,False,409.7899552474963,True,-9.791358675056474,363.3351896005136,4702361470.56,350.1888,369.8686097028196,True,False,38.39090721419309,False,False,2014-10-26,27618300.827371802
546.0,False,324.4588274067636,False,407.0570855303302,True,-10.467587567288207,360.3261516804108,4678274816.25,348.29,370.69691970281957,True,False,29.01000237816673,True,False,2014-10-27,40322147.3797785
547.0,False,323.5164144752239,False,406.37116512853663,True,-10.616949946475016,358.57368134432875,4723453013.09,351.5638,370.6056047028196,True,False,22.295288441289745,True,False,2014-10-28,26517269.319478106
548.0,False,320.7266228979593,False,406.4982033724678,True,-12.082087423655878,353.488445075463,4477252539.375,333.1475,369.34322970281966,True,False,19.453711839283727,True,False,2014-10-29,43376134.3109251
549.0,False,319.64090921749334,False,404.6716637196003,True,-12.253097271319973,351.5242560603705,4620136994.6875,343.6675,368.6488547028196,True,False,31.071600509140325,False,False,2014-10-30,59854847.07670029
550.0,False,317.7810254476688,False,403.57774587647697,True,-12.812191278329866,348.5370000094526,4526519245.63009,336.58797580578096,367.5025034931086,True,False,28.26595720360723,True,False,2014-10-31,30524273.859307896
551.0,False,314.38086246908983,False,403.78690885505614,True,-14.110279624131238,343.6248600075621,4358250678.7125,323.9763,364.99294349310867,True,False,18.782292370021167,True,False,2014-11-01,38569972.5937386
